engine,model,sample_id,audio_path,transcript,elapsed_seconds,real_time_factor,info,rtf,reference,wer,cer
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0041,.cache/datasets/nl/audio/nl-0041.mp3,Voetbal is het grote geld.,0.5292367935180664,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Voetbal is het grote geld.,0.0,0.0
apple_dictation,nl-NL,nl-0042,.cache/datasets/nl/audio/nl-0042.mp3,Amerika heeft veel prachtige natuurparken,0.326063871383667,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Amerika heeft veel prachtige natuurparken.,0.2,0.023809523809523808
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0042,.cache/datasets/nl/audio/nl-0042.mp3,Amerika heeft veel prachtige natuurparken.,0.551419734954834,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Amerika heeft veel prachtige natuurparken.,0.0,0.0
apple_dictation,nl-NL,nl-0043,.cache/datasets/nl/audio/nl-0043.mp3,Bestuurder heeft een voetganger ontvangen gereden en daarna een vlucht misdrijf ge,0.508631706237793,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,De bestuurder heeft een voetganger omver gereden en daarna een vluchtmisdrijf gepleegd.,0.5,0.20689655172413793
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0043,.cache/datasets/nl/audio/nl-0043.mp3,De bestuurder heeft zijn voetganger omvergereden en daarna een vluchtmisdrijf gepleegd.,0.5538251399993896,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,De bestuurder heeft een voetganger omver gereden en daarna een vluchtmisdrijf gepleegd.,0.25,0.04597701149425287
apple_dictation,nl-NL,nl-0044,.cache/datasets/nl/audio/nl-0044.mp3,Leiden onze goedbedoelde inspanning nog steeds tot de juiste resultaten,0.371779203414917,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Leiden onze goedbedoelde inspanningen nog steeds tot de juiste resultaten?,0.2,0.04054054054054054
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0044,.cache/datasets/nl/audio/nl-0044.mp3,Leiden onze goedbedoelde inspanningen nog steeds tot de juiste resultaten?,0.5465400218963623,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Leiden onze goedbedoelde inspanningen nog steeds tot de juiste resultaten?,0.0,0.0
apple_dictation,nl-NL,nl-0045,.cache/datasets/nl/audio/nl-0045.mp3,We zijn heel blij om jullie hier te zijn,0.3419990539550781,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,We zijn heel blij om u hier te zijn.,0.2222222222222222,0.16666666666666666
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0045,.cache/datasets/nl/audio/nl-0045.mp3,We zijn heel blij om u hier te zijn.,0.543414831161499,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,We zijn heel blij om u hier te zijn.,0.0,0.0
apple_dictation,nl-NL,nl-0046,.cache/datasets/nl/audio/nl-0046.mp3,Het jongetje probeerde zich te verbergen tijdens het verstoppertje spelen,0.34308695793151855,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Het jongetje probeerde zich te verbergen tijdens het verstoppertje spelen.,0.1,0.013513513513513514
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0046,.cache/datasets/nl/audio/nl-0046.mp3,Het jongetje probeert zich te verbergen tijdens het verstoppertje spelen.,0.5599570274353027,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Het jongetje probeerde zich te verbergen tijdens het verstoppertje spelen.,0.1,0.02702702702702703
apple_dictation,nl-NL,nl-0047,.cache/datasets/nl/audio/nl-0047.mp3,De winsten uit dit soort fraude gaan direct naar de georganiseerde misdaad,0.4243509769439697,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,De winsten uit dit soort fraude gaan direct naar de georganiseerde misdaad.,0.08333333333333333,0.013333333333333334
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0047,.cache/datasets/nl/audio/nl-0047.mp3,De winsten uit dit soort fraude gaan direct naar de georganiseerde misdaad.,0.5548460483551025,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,De winsten uit dit soort fraude gaan direct naar de georganiseerde misdaad.,0.0,0.0
apple_dictation,nl-NL,nl-0048,.cache/datasets/nl/audio/nl-0048.mp3,Hij heeft met nadruk gewezen op het grote belang van de bioloog,0.3434739112854004,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Hij heeft met nadruk gewezen op het grote belang van de dialoog.,0.08333333333333333,0.046875
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0048,.cache/datasets/nl/audio/nl-0048.mp3,Hij heeft met nadruk gewezen op het grote belang van de dialoog.,0.568789005279541,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Hij heeft met nadruk gewezen op het grote belang van de dialoog.,0.0,0.0
apple_dictation,nl-NL,nl-0049,.cache/datasets/nl/audio/nl-0049.mp3,De grootste stad in Polen is Warschau,0.34517788887023926,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,De grootste stad in Polen is Warschau.,0.14285714285714285,0.02631578947368421
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0049,.cache/datasets/nl/audio/nl-0049.mp3,De grootste stad in Polen is Warschau.,0.5496671199798584,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,De grootste stad in Polen is Warschau.,0.0,0.0
apple_dictation,nl-NL,nl-0050,.cache/datasets/nl/audio/nl-0050.mp3,Een hoefijzer over je schouder werpen brengt geluk,0.38712596893310547,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Een hoefijzer over je schouder werpen brengt geluk.,0.125,0.0196078431372549
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0050,.cache/datasets/nl/audio/nl-0050.mp3,Een hoefijzer over je schouderwerpen brengt geluk.,0.5619299411773682,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Een hoefijzer over je schouder werpen brengt geluk.,0.25,0.0196078431372549
apple_dictation,nl-NL,nl-0051,.cache/datasets/nl/audio/nl-0051.mp3,Welke processor heb jij?,0.33355069160461426,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Welke processor heb jij?,0.0,0.0
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0051,.cache/datasets/nl/audio/nl-0051.mp3,Welke projessor en pierre?,0.5429232120513916,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Welke processor heb jij?,0.75,0.3333333333333333
apple_dictation,nl-NL,nl-0052,.cache/datasets/nl/audio/nl-0052.mp3,Naar mijn mening stelt zich echter een beleidsproblemen op lange termijn,0.34609198570251465,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Naar mijn mening stelt zich echter een beleidsprobleem op lange termijn.,0.18181818181818182,0.041666666666666664
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0052,.cache/datasets/nl/audio/nl-0052.mp3,Naar mijn mening stelt zich echter een beleidsprobleem op lange termijn.,0.55361008644104,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Naar mijn mening stelt zich echter een beleidsprobleem op lange termijn.,0.0,0.0
apple_dictation,nl-NL,nl-0053,.cache/datasets/nl/audio/nl-0053.mp3,De duiker van het reddingsteam kon niets vinden in het meer,0.362900972366333,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,De duiker van het reddingsteam kon niets vinden in het meer.,0.09090909090909091,0.016666666666666666
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0053,.cache/datasets/nl/audio/nl-0053.mp3,De duiker van het rettingsteam kon niets vinden in het meer.,0.5447361469268799,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,De duiker van het reddingsteam kon niets vinden in het meer.,0.09090909090909091,0.03333333333333333
apple_dictation,nl-NL,nl-0054,.cache/datasets/nl/audio/nl-0054.mp3,Wat hebben we dan enige vorderingen gemaakt en zo ja welke?,0.3614332675933838,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,"Maar hebben wij dan enige vorderingen gemaakt en zo ja, welke?",0.2727272727272727,0.0967741935483871
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0054,.cache/datasets/nl/audio/nl-0054.mp3,Maar hebben wij dan enige vorderingen gemaakt en zo ja welke?,0.6036777496337891,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,"Maar hebben wij dan enige vorderingen gemaakt en zo ja, welke?",0.09090909090909091,0.016129032258064516
apple_dictation,nl-NL,nl-0055,.cache/datasets/nl/audio/nl-0055.mp3,Ik denk daarom dat hier de juiste procedure is gekozen,0.3684678077697754,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Ik denk daarom dat hier de juiste procedure is gekozen.,0.1,0.01818181818181818
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0055,.cache/datasets/nl/audio/nl-0055.mp3,Ik denk daarom dat hier de juiste procedure is gekozen.,0.5558722019195557,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Ik denk daarom dat hier de juiste procedure is gekozen.,0.0,0.0
apple_dictation,nl-NL,nl-0056,.cache/datasets/nl/audio/nl-0056.mp3,Het enige wat nodig is zijn wat halve waarheden en hele leugens,0.36237072944641113,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,"Het enige wat nodig is, zijn wat halve waarheden en hele leugens.",0.16666666666666666,0.03076923076923077
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0056,.cache/datasets/nl/audio/nl-0056.mp3,"Het enige wat nodig is, zijn wat halve waarheden en hele leugens.",0.5908150672912598,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,"Het enige wat nodig is, zijn wat halve waarheden en hele leugens.",0.0,0.0
apple_dictation,nl-NL,nl-0057,.cache/datasets/nl/audio/nl-0057.mp3,Om een eigen computer te bouwen moet je het een en ander uitzoeken,0.35950708389282227,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Om een eigen computer te bouwen moet je het een en ander uitzoeken.,0.07692307692307693,0.014925373134328358
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0057,.cache/datasets/nl/audio/nl-0057.mp3,Om een eigen computer te bouwen moet je het een en ander uitzoeken.,0.5766170024871826,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Om een eigen computer te bouwen moet je het een en ander uitzoeken.,0.0,0.0
apple_dictation,nl-NL,nl-0058,.cache/datasets/nl/audio/nl-0058.mp3,Israël heeft binnenkort waarschijnlijk een nieuwe regering,0.33382678031921387,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Israël heeft binnenkort waarschijnlijk een nieuwe regering.,0.14285714285714285,0.01694915254237288
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0058,.cache/datasets/nl/audio/nl-0058.mp3,Israël heeft binnenkort waarschijnlijk een nieuwe regering.,0.6018109321594238,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Israël heeft binnenkort waarschijnlijk een nieuwe regering.,0.0,0.0
apple_dictation,nl-NL,nl-0059,.cache/datasets/nl/audio/nl-0059.mp3,Ook daarvan zijn we nog ver verwijderd,0.38388991355895996,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Ook daarvan zijn we nog ver verwijderd.,0.14285714285714285,0.02564102564102564
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0059,.cache/datasets/nl/audio/nl-0059.mp3,Ook daarvan zijn we nog ver verwijderd.,0.5943071842193604,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Ook daarvan zijn we nog ver verwijderd.,0.0,0.0
apple_dictation,nl-NL,nl-0060,.cache/datasets/nl/audio/nl-0060.mp3,Hij zat hem in de wielen,0.32093214988708496,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Hij zat hem in de wielen.,0.16666666666666666,0.04
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0060,.cache/datasets/nl/audio/nl-0060.mp3,Hij zat hem in de wielen.,0.5452780723571777,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Hij zat hem in de wielen.,0.0,0.0
apple_dictation,nl-NL,nl-0061,.cache/datasets/nl/audio/nl-0061.mp3,Er zullen ook nog andere vraagstukken moeten worden behandeld,0.34729671478271484,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Er zullen ook nog andere vraagstukken moeten worden behandeld.,0.1111111111111111,0.016129032258064516
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0061,.cache/datasets/nl/audio/nl-0061.mp3,Er zullen ook nog andere vraagstukken moeten worden behandeld.,0.5470497608184814,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Er zullen ook nog andere vraagstukken moeten worden behandeld.,0.0,0.0
apple_dictation,nl-NL,nl-0062,.cache/datasets/nl/audio/nl-0062.mp3,Daarover is geen enkel compromis mogelijk,0.33039188385009766,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Daarover is geen enkel compromis mogelijk.,0.16666666666666666,0.023809523809523808
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0062,.cache/datasets/nl/audio/nl-0062.mp3,Daarover is geen enkel compromis mogelijk.,0.5265810489654541,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Daarover is geen enkel compromis mogelijk.,0.0,0.0
apple_dictation,nl-NL,nl-0063,.cache/datasets/nl/audio/nl-0063.mp3,"Oh, dat is hier al gezegd",0.32663989067077637,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Ook dat is hier al gezegd.,0.3333333333333333,0.11538461538461539
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0063,.cache/datasets/nl/audio/nl-0063.mp3,Ook dat is hier al gezegd.,0.540355920791626,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Ook dat is hier al gezegd.,0.0,0.0
apple_dictation,nl-NL,nl-0064,.cache/datasets/nl/audio/nl-0064.mp3,Er loopt pas stroom als circuit volledig gesloten is,0.35103631019592285,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Er loopt pas stroom als het circuit volledig gesloten is.,0.2,0.08771929824561403
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0064,.cache/datasets/nl/audio/nl-0064.mp3,Er loopt pas stroom als het circuit volledig gesloten is.,0.5568141937255859,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Er loopt pas stroom als het circuit volledig gesloten is.,0.0,0.0
apple_dictation,nl-NL,nl-0065,.cache/datasets/nl/audio/nl-0065.mp3,Tijdens de opname moet je uit het beeld blijven,0.3303360939025879,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Tijdens de opname moet je uit het beeld blijven.,0.1111111111111111,0.020833333333333332
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0065,.cache/datasets/nl/audio/nl-0065.mp3,Tijdens de opname moet je uit het beeld blijven.,0.5848939418792725,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Tijdens de opname moet je uit het beeld blijven.,0.0,0.0
apple_dictation,nl-NL,nl-0066,.cache/datasets/nl/audio/nl-0066.mp3,Daarbij moet het subsidiariteitsbeginsel nou lettend in acht worden genomen,0.3670172691345215,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Daarbij moet het subsidiariteitsbeginsel nauwlettend in acht worden genomen.,0.3333333333333333,0.039473684210526314
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0066,.cache/datasets/nl/audio/nl-0066.mp3,Daarbij moet het subsidiariteitsbeginsel nauwlettend in acht worden genomen.,0.5758199691772461,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Daarbij moet het subsidiariteitsbeginsel nauwlettend in acht worden genomen.,0.0,0.0
apple_dictation,nl-NL,nl-0067,.cache/datasets/nl/audio/nl-0067.mp3,We moeten enige zelfkritiek uiten,0.3420748710632324,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,We moeten enige zelfkritiek uiten.,0.2,0.029411764705882353
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0067,.cache/datasets/nl/audio/nl-0067.mp3,We moeten enige zelfkritiek uiten.,0.5281028747558594,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,We moeten enige zelfkritiek uiten.,0.0,0.0
apple_dictation,nl-NL,nl-0068,.cache/datasets/nl/audio/nl-0068.mp3,Natuurlijk staat deze uitdaging niet los van de andere uitdagingen,0.3436253070831299,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Natuurlijk staat deze uitdaging niet los van de andere uitdagingen.,0.1,0.014925373134328358
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0068,.cache/datasets/nl/audio/nl-0068.mp3,Natuurlijk staat deze uitdaging niet los van de andere uitdagingen.,0.6035990715026855,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Natuurlijk staat deze uitdaging niet los van de andere uitdagingen.,0.0,0.0
apple_dictation,nl-NL,nl-0069,.cache/datasets/nl/audio/nl-0069.mp3,Overstromingen stoppen niet bij de grenzen,0.49624085426330566,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Overstromingen stoppen niet bij de grenzen.,0.16666666666666666,0.023255813953488372
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0069,.cache/datasets/nl/audio/nl-0069.mp3,Overstromingen stoppen niet bij de grenzen.,0.6902241706848145,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Overstromingen stoppen niet bij de grenzen.,0.0,0.0
apple_dictation,nl-NL,nl-0070,.cache/datasets/nl/audio/nl-0070.mp3,De draad van de stofzuiger zat in de knoop,0.3455991744995117,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,De draad van de stofzuiger zat in de knoop.,0.1111111111111111,0.023255813953488372
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0070,.cache/datasets/nl/audio/nl-0070.mp3,De draad van de stofzuiger zat in de knoop.,0.5392358303070068,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,De draad van de stofzuiger zat in de knoop.,0.0,0.0
apple_dictation,nl-NL,nl-0071,.cache/datasets/nl/audio/nl-0071.mp3,Dat proberen we in ons verslag op een constructieve manier te doen,0.34673094749450684,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Dat proberen we in ons verslag op een constructieve manier te doen.,0.08333333333333333,0.014925373134328358
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0071,.cache/datasets/nl/audio/nl-0071.mp3,Dat proberen we in ons verslag op een constructieve manier te doen.,0.5644168853759766,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Dat proberen we in ons verslag op een constructieve manier te doen.,0.0,0.0
apple_dictation,nl-NL,nl-0072,.cache/datasets/nl/audio/nl-0072.mp3,Ze worden ontvangen als bezetters,0.35825085639953613,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Ze worden ontvangen als bezetters.,0.2,0.029411764705882353
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0072,.cache/datasets/nl/audio/nl-0072.mp3,Ze worden ontvangen als bezetters.,0.5132572650909424,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Ze worden ontvangen als bezetters.,0.0,0.0
apple_dictation,nl-NL,nl-0073,.cache/datasets/nl/audio/nl-0073.mp3,Wij willen zeker weten dat hier geen sprake is van oneerlijke concurrentie,0.3626711368560791,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Wij willen zeker weten dat hier geen sprake is van oneerlijke concurrentie.,0.08333333333333333,0.013333333333333334
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0073,.cache/datasets/nl/audio/nl-0073.mp3,Wij willen zeker weten dat hier geen sprake is van oneerlijke concurrentie.,0.5370550155639648,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Wij willen zeker weten dat hier geen sprake is van oneerlijke concurrentie.,0.0,0.0
apple_dictation,nl-NL,nl-0074,.cache/datasets/nl/audio/nl-0074.mp3,Dat is positief nieuws en wij hopen dat die tendens wordt voortgezet,0.36896491050720215,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Dat is positief nieuws en wij hopen dat die tendens wordt voortgezet.,0.08333333333333333,0.014492753623188406
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0074,.cache/datasets/nl/audio/nl-0074.mp3,Dat is positief nieuws en wij hopen dat die tendens wordt voortgezet.,0.563849925994873,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Dat is positief nieuws en wij hopen dat die tendens wordt voortgezet.,0.0,0.0
apple_dictation,nl-NL,nl-0075,.cache/datasets/nl/audio/nl-0075.mp3,We hebben het over elementen met heel verschillende waarden,0.3516712188720703,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,We hebben het over elementen met heel verschillende waarden.,0.1111111111111111,0.016666666666666666
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0075,.cache/datasets/nl/audio/nl-0075.mp3,We hebben het over elementen met heel verschillende waarden.,0.5356879234313965,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,We hebben het over elementen met heel verschillende waarden.,0.0,0.0
apple_dictation,nl-NL,nl-0076,.cache/datasets/nl/audio/nl-0076.mp3,De amendementen van onze fractie die vandaag zijn verworpen gingen dezelfde richting in,0.36332106590270996,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,"De amendementen van onze fractie die vandaag zijn verworpen, gingen dezelfde richting in.",0.15384615384615385,0.02247191011235955
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0076,.cache/datasets/nl/audio/nl-0076.mp3,De amendementen van onze fractie die vandaag zijn verworpen gingen dezelfde richting in.,0.556596040725708,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,"De amendementen van onze fractie die vandaag zijn verworpen, gingen dezelfde richting in.",0.07692307692307693,0.011235955056179775
apple_dictation,nl-NL,nl-0077,.cache/datasets/nl/audio/nl-0077.mp3,Met de vroege kinderjaren wordt de leeftijd van 0 tot 6 jaar bedoeld,0.3562929630279541,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Met vroege kinderjaren wordt de leeftijd van nul tot zes jaar bedoeld.,0.3333333333333333,0.14285714285714285
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0077,.cache/datasets/nl/audio/nl-0077.mp3,Met de vroege kinderjaren wordt de leeftijd van 0 tot 6 jaar bedoeld.,0.5481991767883301,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Met vroege kinderjaren wordt de leeftijd van nul tot zes jaar bedoeld.,0.25,0.12857142857142856
apple_dictation,nl-NL,nl-0078,.cache/datasets/nl/audio/nl-0078.mp3,Het verslag bevat veel voorstellen die het overwegen waard zijn,0.35907411575317383,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Het verslag bevat veel voorstellen die het overwegen waard zijn.,0.1,0.015625
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0078,.cache/datasets/nl/audio/nl-0078.mp3,Het verslag bevat veel voorstellen die het overwegen waard zijn.,0.5375330448150635,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Het verslag bevat veel voorstellen die het overwegen waard zijn.,0.0,0.0
apple_dictation,nl-NL,nl-0079,.cache/datasets/nl/audio/nl-0079.mp3,Wij kunnen het daarna verder over deze heel interessante kwestie hebben,0.35749292373657227,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Wij kunnen het daarna verder over deze heel interessante kwestie hebben.,0.09090909090909091,0.013888888888888888
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0079,.cache/datasets/nl/audio/nl-0079.mp3,Wij kunnen het daarna verder over deze heel interessante kwestie hebben.,0.5336508750915527,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Wij kunnen het daarna verder over deze heel interessante kwestie hebben.,0.0,0.0
apple_dictation,nl-NL,nl-0080,.cache/datasets/nl/audio/nl-0080.mp3,Ik hoop nu dat we gauw weer veilig kunnen vliegen,0.3578953742980957,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Ik hoop nu dat we gauw weer veilig kunnen vliegen.,0.1,0.02
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0080,.cache/datasets/nl/audio/nl-0080.mp3,Ik hoop nu dat we gauw weer veilig kunnen vliegen.,0.5279726982116699,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Ik hoop nu dat we gauw weer veilig kunnen vliegen.,0.0,0.0
apple_dictation,nl-NL,nl-0081,.cache/datasets/nl/audio/nl-0081.mp3,Het milieu wordt gemakkelijk vergeten in de eindspurt om de vele miljarden,0.3591330051422119,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Het milieu wordt gemakkelijk vergeten in de eindspurt om de vele miljarden.,0.08333333333333333,0.013333333333333334
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0081,.cache/datasets/nl/audio/nl-0081.mp3,Het milieu wordt gemakkelijk vergeten in de eindspurt om de vele miljarden.,0.5690929889678955,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Het milieu wordt gemakkelijk vergeten in de eindspurt om de vele miljarden.,0.0,0.0
apple_dictation,nl-NL,nl-0082,.cache/datasets/nl/audio/nl-0082.mp3,Zij woont dichtbij de waterzuiveringsinstallatie,0.3593571186065674,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Zij woont dicht bij de waterzuiveringsinstallatie.,0.5,0.04
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0082,.cache/datasets/nl/audio/nl-0082.mp3,Zij woont dicht bij de waterzuiveringsinstallatie.,0.530724048614502,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Zij woont dicht bij de waterzuiveringsinstallatie.,0.0,0.0
apple_dictation,nl-NL,nl-0083,.cache/datasets/nl/audio/nl-0083.mp3,Hoe staan de zaken op dit gebied voor?,0.3201558589935303,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Hoe staan de zaken er op dit gebied voor?,0.1111111111111111,0.07317073170731707
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0083,.cache/datasets/nl/audio/nl-0083.mp3,Hoe staan de zaken er op dit gebied voor?,0.5557088851928711,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Hoe staan de zaken er op dit gebied voor?,0.0,0.0
